name2	name	name	avHet	chrom	chromStart	txStart	txEnd
STAT6	NR_033659	rs324017	0.429837	chr12	57487813	57489186	57505196
STAT6	NM_001178080	rs324017	0.429837	chr12	57487813	57489186	57505196
STAT6	NM_001178081	rs324017	0.429837	chr12	57487813	57489186	57505196
MYO1A	NM_001256041	rs324017	0.429837	chr12	57487813	57422300	57444549
NEMP1	NM_015257	rs324017	0.429837	chr12	57487813	57449425	57472574
NAB2	NM_005967	rs324017	0.429837	chr12	57487813	57482676	57489259
STAT6	NM_003153	rs324017	0.429837	chr12	57487813	57489186	57505196
STAT6	NM_001178078	rs324017	0.429837	chr12	57487813	57489186	57505196
MYO1A	NM_005379	rs324017	0.429837	chr12	57487813	57422300	57443901
NAB2	NM_001330305	rs324017	0.429837	chr12	57487813	57482676	57489259
STAT6	NM_001178079	rs324017	0.429837	chr12	57487813	57489186	57504089
NEMP1	NM_001130963	rs324017	0.429837	chr12	57487813	57449425	57472574
SHMT2	NR_029417	rs324017	0.429837	chr12	57487813	57623355	57628718
SHMT2	NR_029415	rs324017	0.429837	chr12	57487813	57624110	57628718
STAC3	NR_104422	rs324017	0.429837	chr12	57487813	57637237	57644976
SHMT2	NR_048562	rs324017	0.429837	chr12	57487813	57624148	57628718
SHMT2	NM_005412	rs324017	0.429837	chr12	57487813	57623355	57628718
SHMT2	NR_029416	rs324017	0.429837	chr12	57487813	57623827	57628718
STAC3	NM_145064	rs324017	0.429837	chr12	57487813	57637240	57644970
STAC3	NM_001286257	rs324017	0.429837	chr12	57487813	57637237	57644976
STAC3	NM_001286256	rs324017	0.429837	chr12	57487813	57637237	57644976
NXPH4	NM_007224	rs324017	0.429837	chr12	57487813	57610577	57620232
MIR1228	NR_031597	rs324017	0.429837	chr12	57487813	57588286	57588359
NDUFA4L2	NM_020142	rs324017	0.429837	chr12	57487813	57628685	57634475
SHMT2	NM_001166356	rs324017	0.429837	chr12	57487813	57623355	57628718
SHMT2	NM_001166358	rs324017	0.429837	chr12	57487813	57623827	57628718
SHMT2	NM_001166357	rs324017	0.429837	chr12	57487813	57624142	57628718
SHMT2	NM_001166359	rs324017	0.429837	chr12	57487813	57624110	57628718
INHBE	NM_031479	rs324017	0.429837	chr12	57487813	57849073	57851796
GLI1	NM_001167609	rs324017	0.429837	chr12	57487813	57853933	57866047
DDIT3	NM_001195056	rs324017	0.429837	chr12	57487813	57910370	57914300
DDIT3	NM_001195053	rs324017	0.429837	chr12	57487813	57910370	57914300
INHBC	NM_005538	rs324017	0.429837	chr12	57487813	57828467	57845845
MBD6	NM_052897	rs324017	0.429837	chr12	57487813	57916606	57923931
DDIT3	NM_004083	rs324017	0.429837	chr12	57487813	57910370	57914300
MIR6758	NR_106816	rs324017	0.429837	chr12	57487813	57906470	57906533
ARHGAP9	NM_032496	rs324017	0.429837	chr12	57487813	57866037	57873655
ARHGAP9	NM_001319852	rs324017	0.429837	chr12	57487813	57866037	57871981
DDIT3	NM_001195057	rs324017	0.429837	chr12	57487813	57910370	57914300
DDIT3	NM_001195055	rs324017	0.429837	chr12	57487813	57910370	57914300
MARS	NM_004990	rs324017	0.429837	chr12	57487813	57881850	57910435
ARHGAP9	NM_001080157	rs324017	0.429837	chr12	57487813	57866037	57873424
GLI1	NM_001160045	rs324017	0.429837	chr12	57487813	57853917	57866047
GLI1	NM_005269	rs324017	0.429837	chr12	57487813	57853933	57866047
ARHGAP9	NM_001080156	rs324017	0.429837	chr12	57487813	57866037	57871981
DDIT3	NM_001195054	rs324017	0.429837	chr12	57487813	57910370	57914300
MIR616	NR_030346	rs324017	0.429837	chr12	57487813	57912947	57913042
ARHGAP9	NM_001319851	rs324017	0.429837	chr12	57487813	57866037	57871981
ARHGAP9	NM_001319850	rs324017	0.429837	chr12	57487813	57866037	57882597
KIF5A	NM_004984	rs324017	0.429837	chr12	57487813	57943826	57980416
PIP4K2C	NM_024779	rs324017	0.429837	chr12	57487813	57984941	57997211
PIP4K2C	NM_001146259	rs324017	0.429837	chr12	57487813	57984941	57997211
KIF5A	NM_001354705	rs324017	0.429837	chr12	57487813	57943774	57980416
PIP4K2C	NM_001146260	rs324017	0.429837	chr12	57487813	57984941	57997211
PIP4K2C	NM_001146258	rs324017	0.429837	chr12	57487813	57984941	57997211
MARK3	NM_001128921	rs3861678	0.39214	chr14	104322025	103851700	103970166
MARK3	NM_001128919	rs3861678	0.39214	chr14	104322025	103851700	103970166
MARK3	NM_001128918	rs3861678	0.39214	chr14	104322025	103851700	103970166
MARK3	NM_002376	rs3861678	0.39214	chr14	104322025	103851700	103970166
C14orf144	NR_146613	rs3861678	0.39214	chr14	104322025	104689920	104741966
C14orf144	NR_146612	rs3861678	0.39214	chr14	104322025	104689920	104754406
PPP1R13B	NM_015316	rs3861678	0.39214	chr14	104322025	104200087	104313927
TDRD9	NM_153046	rs3861678	0.39214	chr14	104322025	104394816	104519004
MARK3	NM_001128920	rs3861678	0.39214	chr14	104322025	103851700	103970166
TRMT61A	NM_152307	rs3861678	0.39214	chr14	104322025	103995508	104003410
BAG5	NM_004873	rs3861678	0.39214	chr14	104322025	104022880	104028655
APOPT1	NR_126432	rs3861678	0.39214	chr14	104322025	104029293	104057236
APOPT1	NM_001302654	rs3861678	0.39214	chr14	104322025	104029293	104041069
APOPT1	NM_001302653	rs3861678	0.39214	chr14	104322025	104029293	104057236
APOPT1	NM_001302652	rs3861678	0.39214	chr14	104322025	104029293	104057236
CKB	NM_001823	rs3861678	0.39214	chr14	104322025	103985994	103989196
APOPT1	NR_126431	rs3861678	0.39214	chr14	104322025	104029293	104057236
APOPT1	NM_032374	rs3861678	0.39214	chr14	104322025	104029293	104058510
BAG5	NM_001015049	rs3861678	0.39214	chr14	104322025	104022880	104028655
BAG5	NM_001015048	rs3861678	0.39214	chr14	104322025	104022880	104029151
CKB	NM_001362531	rs3861678	0.39214	chr14	104322025	103985994	103989196
ZFYVE21	NM_024071	rs3861678	0.39214	chr14	104322025	104182080	104200005
KLC1	NM_005552	rs3861678	0.39214	chr14	104322025	104095524	104152568
XRCC3	NM_001100119	rs3861678	0.39214	chr14	104322025	104163953	104181823
KLC1	NM_182923	rs3861678	0.39214	chr14	104322025	104095524	104167888
XRCC3	NM_001100118	rs3861678	0.39214	chr14	104322025	104163953	104181823
ZFYVE21	NM_001198953	rs3861678	0.39214	chr14	104322025	104182080	104200005
XRCC3	NM_005432	rs3861678	0.39214	chr14	104322025	104163953	104181823
KLC1	NM_001130107	rs3861678	0.39214	chr14	104322025	104095524	104167888
LINC00637	NR_038436	rs3861678	0.39214	chr14	104322025	104314057	104324386
RD3L	NM_001257268	rs3861678	0.39214	chr14	104322025	104406762	104408645
ATP5MPL	NM_004894	rs3861678	0.39214	chr14	104322025	104378624	104387903
ATP5MPL	NM_001127393	rs3861678	0.39214	chr14	104322025	104378624	104387903
MIR203B	NR_039859	rs3861678	0.39214	chr14	104322025	104583754	104583840
ASPG	NM_001080464	rs3861678	0.39214	chr14	104322025	104552022	104579046
MIR203A	NR_029620	rs3861678	0.39214	chr14	104322025	104583741	104583851
LOC105370708	NR_158217	rs3861678	0.39214	chr14	104322025	104601119	104604966
KIF26A	NM_015656	rs3861678	0.39214	chr14	104322025	104605059	104647235
C14orf144	NR_146611	rs3861678	0.39214	chr14	104322025	104689920	104712484
PCDHA13	NM_018904	rs4151680	0.483345	chr5	140186656	140261853	140391929
PCDHA12	NM_018903	rs4151680	0.483345	chr5	140186656	140254886	140391929
PCDHA11	NM_018902	rs4151680	0.483345	chr5	140186656	140247097	140391929
PCDHA3	NM_018906	rs4151680	0.483345	chr5	140186656	140180782	140391929
PCDHA2	NM_018905	rs4151680	0.483345	chr5	140186656	140174443	140391929
PCDHA10	NM_018901	rs4151680	0.483345	chr5	140186656	140235467	140391929
PCDHA9	NM_031857	rs4151680	0.483345	chr5	140186656	140227356	140391929
PCDHA7	NM_018910	rs4151680	0.483345	chr5	140186656	140213968	140391929
PCDHA5	NM_018908	rs4151680	0.483345	chr5	140186656	140201360	140391929
PCDHA4	NM_018907	rs4151680	0.483345	chr5	140186656	140186658	140391929
PCDHAC1	NM_018898	rs4151680	0.483345	chr5	140186656	140306301	140391929
PCDHAC2	NM_018899	rs4151680	0.483345	chr5	140186656	140346060	140391931
PCDHA6	NM_031849	rs4151680	0.483345	chr5	140186656	140207506	140391929
ANKHD1-EIF4EBP3	NM_020690	rs4151680	0.483345	chr5	140186656	139781398	139929163
PCDHA6	NM_018909	rs4151680	0.483345	chr5	140186656	140207544	140391931
PCDHA8	NM_018911	rs4151680	0.483345	chr5	140186656	140220771	140391931
PCDHA1	NM_018900	rs4151680	0.483345	chr5	140186656	140165720	140391929
HBEGF	NM_001945	rs4151680	0.483345	chr5	140186656	139712427	139726188
ANKHD1	NM_017747	rs4151680	0.483345	chr5	140186656	139781417	139919434
PCDHA1	NM_031411	rs4151680	0.483345	chr5	140186656	140165720	140391929
PCDHA10	NM_031860	rs4151680	0.483345	chr5	140186656	140235467	140391929
ANKHD1	NM_017978	rs4151680	0.483345	chr5	140186656	139781398	139852062
SLC4A9	NM_001258426	rs4151680	0.483345	chr5	140186656	139739786	139754722
ANKHD1	NM_024668	rs4151680	0.483345	chr5	140186656	139781398	139852062
ANKHD1	NM_001197030	rs4151680	0.483345	chr5	140186656	139781398	139852062
SLC4A9	NM_001258428	rs4151680	0.483345	chr5	140186656	139739786	139754722
SLC4A9	NM_001258427	rs4151680	0.483345	chr5	140186656	139739786	139754722
SLC4A9	NM_031467	rs4151680	0.483345	chr5	140186656	139739786	139754722
SLC35A4	NM_080670	rs4151680	0.483345	chr5	140186656	139944149	139948689
APBB3	NM_006051	rs4151680	0.483345	chr5	140186656	139937852	139944189
APBB3	NM_133174	rs4151680	0.483345	chr5	140186656	139937852	139944189
MIR6831	NR_106889	rs4151680	0.483345	chr5	140186656	139943255	139943336
SRA1	NM_001253764	rs4151680	0.483345	chr5	140186656	139929651	139937041
EIF4EBP3	NM_003732	rs4151680	0.483345	chr5	140186656	139927250	139929163
SRA1	NR_045587	rs4151680	0.483345	chr5	140186656	139929651	139937041
SRA1	NR_045586	rs4151680	0.483345	chr5	140186656	139929651	139937678
APBB3	NM_133173	rs4151680	0.483345	chr5	140186656	139937852	139944189
APBB3	NM_133172	rs4151680	0.483345	chr5	140186656	139937852	139944189
SRA1	NM_001035235	rs4151680	0.483345	chr5	140186656	139929651	139937678
WDR55	NM_017706	rs4151680	0.483345	chr5	140186656	140044383	140050553
HARS	NM_001289093	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001289092	rs4151680	0.483345	chr5	140186656	140053488	140071312
TMCO6	NM_001300982	rs4151680	0.483345	chr5	140186656	140019011	140024993
DND1	NM_194249	rs4151680	0.483345	chr5	140186656	140050380	140053171
ZMAT2	NM_144723	rs4151680	0.483345	chr5	140186656	140079944	140086266
NDUFA2	NM_002488	rs4151680	0.483345	chr5	140186656	140024947	140027370
HARS2	NM_012208	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS2	NM_001278732	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS2	NM_001278731	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS	NM_002109	rs4151680	0.483345	chr5	140186656	140053489	140070955
TMCO6	NM_018502	rs4151680	0.483345	chr5	140186656	140019011	140024993
IK	NM_006083	rs4151680	0.483345	chr5	140186656	140027383	140042065
TMCO6	NM_001300980	rs4151680	0.483345	chr5	140186656	140019011	140024993
HARS	NM_001258042	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001258041	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001258040	rs4151680	0.483345	chr5	140186656	140053488	140071312
HARS	NM_001289094	rs4151680	0.483345	chr5	140186656	140053488	140071312
NDUFA2	NR_033697	rs4151680	0.483345	chr5	140186656	140024947	140027370
CD14	NM_001040021	rs4151680	0.483345	chr5	140186656	140011312	140013286
HARS2	NM_001363535	rs4151680	0.483345	chr5	140186656	140071010	140078903
HARS2	NM_001363536	rs4151680	0.483345	chr5	140186656	140071010	140078903
MIR3655	NR_037428	rs4151680	0.483345	chr5	140186656	140027428	140027511
NDUFA2	NM_001185012	rs4151680	0.483345	chr5	140186656	140024947	140027370
CD14	NM_001174105	rs4151680	0.483345	chr5	140186656	140011312	140013286
CD14	NM_001174104	rs4151680	0.483345	chr5	140186656	140011312	140013286
CD14	NM_000591	rs4151680	0.483345	chr5	140186656	140011312	140013035
VTRNA1-3	NR_026705	rs4151680	0.483345	chr5	140186656	140105743	140105831
VTRNA1-2	NR_026704	rs4151680	0.483345	chr5	140186656	140098510	140098598
VTRNA1-1	NR_026703	rs4151680	0.483345	chr5	140186656	140090860	140090958
PCDHA10	NM_031859	rs4151680	0.483345	chr5	140186656	140235467	140238168
PCDHA6	NM_031848	rs4151680	0.483345	chr5	140186656	140207506	140210088
PCDHA8	NM_031856	rs4151680	0.483345	chr5	140186656	140220906	140223351
PCDHA7	NM_031852	rs4151680	0.483345	chr5	140186656	140213968	140216338
PCDHA9	NM_014005	rs4151680	0.483345	chr5	140186656	140227356	140233744
PCDHA5	NM_031501	rs4151680	0.483345	chr5	140186656	140201360	140203811
PCDHA4	NM_031500	rs4151680	0.483345	chr5	140186656	140186658	140189252
PCDHA3	NM_031497	rs4151680	0.483345	chr5	140186656	140180782	140183257
PCDHA2	NM_031496	rs4151680	0.483345	chr5	140186656	140174443	140185204
PCDHA2	NM_031495	rs4151680	0.483345	chr5	140186656	140174443	140177062
PCDHA1	NM_031410	rs4151680	0.483345	chr5	140186656	140165720	140168445
PCDHAC2	NM_031883	rs4151680	0.483345	chr5	140186656	140346351	140349006
PCDHAC1	NM_031882	rs4151680	0.483345	chr5	140186656	140306301	140309097
PCDHA13	NM_031865	rs4151680	0.483345	chr5	140186656	140261853	140264280
PCDHA12	NM_031864	rs4151680	0.483345	chr5	140186656	140254886	140257474
PCDHA11	NM_031861	rs4151680	0.483345	chr5	140186656	140247097	140251185
LOC101926905	NR_105056	rs4151680	0.483345	chr5	140186656	140425789	140457609
PCDHB1	NM_013340	rs4151680	0.483345	chr5	140186656	140430960	140433547
PCDHB2	NM_018936	rs4151680	0.483345	chr5	140186656	140474190	140476964
PCDHB4	NM_018938	rs4151680	0.483345	chr5	140186656	140501331	140505203
PCDHB3	NM_018937	rs4151680	0.483345	chr5	140186656	140479825	140483407
PCDHB5	NM_015669	rs4151680	0.483345	chr5	140186656	140514787	140517709
PCDHB18P	NR_001281	rs4151680	0.483345	chr5	140186656	140613904	140617101
PCDHB8	NM_019120	rs4151680	0.483345	chr5	140186656	140557370	140560081
PCDHB9	NM_019119	rs4151680	0.483345	chr5	140186656	140566700	140571111
PCDHB7	NM_018940	rs4151680	0.483345	chr5	140186656	140552201	140555957
PCDHB6	NM_018939	rs4151680	0.483345	chr5	140186656	140529602	140532868
PCDHB15	NM_018935	rs4151680	0.483345	chr5	140186656	140624916	140627801
PCDHB14	NM_018934	rs4151680	0.483345	chr5	140186656	140601897	140605860
PCDHB13	NM_018933	rs4151680	0.483345	chr5	140186656	140593490	140596993
PCDHB12	NM_018932	rs4151680	0.483345	chr5	140186656	140588290	140591698
PCDHB11	NM_018931	rs4151680	0.483345	chr5	140186656	140579347	140582618
PCDHB10	NM_018930	rs4151680	0.483345	chr5	140186656	140571951	140575213
PCDHB6	NM_001303145	rs4151680	0.483345	chr5	140186656	140529602	140532868
PCDHB16	NM_020957	rs4151680	0.483345	chr5	140186656	140561264	140565796
PCDHB19P	NR_001282	rs4151680	0.483345	chr5	140186656	140619688	140624312
PCDHB17P	NR_001280	rs4151680	0.483345	chr5	140186656	140535579	140537990
SLC25A2	NM_031947	rs4151680	0.483345	chr5	140186656	140682195	140683630
GRIA1	NR_047578	rs520843	0.356383	chr5	153638218	152870083	153193429
GRIA1	NM_001258019	rs520843	0.356383	chr5	153638218	152870083	153193429
GRIA1	NM_001258023	rs520843	0.356383	chr5	153638218	152870856	153193429
GRIA1	NM_001258022	rs520843	0.356383	chr5	153638218	152871731	153193429
GRIA1	NM_001258021	rs520843	0.356383	chr5	153638218	152871731	153193429
GRIA1	NM_001258020	rs520843	0.356383	chr5	153638218	152870083	153193429
LARP1	NM_015315	rs520843	0.356383	chr5	153638218	154092461	154197167
GRIA1	NM_001114183	rs520843	0.356383	chr5	153638218	152870083	153193429
GRIA1	NM_000827	rs520843	0.356383	chr5	153638218	152870083	153193429
GRIA1	NM_001364165	rs520843	0.356383	chr5	153638218	152870229	153193433
GRIA1	NM_001364166	rs520843	0.356383	chr5	153638218	152870229	153193433
GRIA1	NM_001364167	rs520843	0.356383	chr5	153638218	152870229	153193433
GRIA1	NR_157093	rs520843	0.356383	chr5	153638218	152870229	153193433
GALNT10	NM_198321	rs520843	0.356383	chr5	153638218	153570294	153800543
LINC01861	NR_146729	rs520843	0.356383	chr5	153638218	153266987	153278547
MFAP3	NM_001135037	rs520843	0.356383	chr5	153638218	153418518	153437014
FAM114A2	NM_018691	rs520843	0.356383	chr5	153638218	153369690	153418498
FAM114A2	NM_001317993	rs520843	0.356383	chr5	153638218	153369690	153418498
MFAP3	NM_005927	rs520843	0.356383	chr5	153638218	153418518	153437014
MFAP3	NM_001242336	rs520843	0.356383	chr5	153638218	153418518	153437014
FAM114A2	NM_001317995	rs520843	0.356383	chr5	153638218	153369690	153418498
FAM114A2	NM_001317994	rs520843	0.356383	chr5	153638218	153369690	153418498
MIR1294	NR_031626	rs520843	0.356383	chr5	153638218	153726665	153726807
HAND1	NM_004821	rs520843	0.356383	chr5	153638218	153854531	153857787
SAP30L	NM_024632	rs520843	0.356383	chr5	153638218	153825516	153840613
SAP30L-AS1	NR_037897	rs520843	0.356383	chr5	153638218	153769328	153825382
SAP30L	NM_001131063	rs520843	0.356383	chr5	153638218	153825516	153840613
SAP30L	NM_001131062	rs520843	0.356383	chr5	153638218	153825516	153840613
SAP30L	NR_024084	rs520843	0.356383	chr5	153638218	153825516	153840613
MIR3141	NR_036094	rs520843	0.356383	chr5	153638218	153975571	153975632
MIR1303	NR_031638	rs520843	0.356383	chr5	153638218	154065335	154065421
DHX35	NM_021931	rs6071578	0.433963	chr20	37440917	37590980	37668366
SLC32A1	NM_080552	rs6071578	0.433963	chr20	37440917	37353128	37358015
PPP1R16B	NM_001172735	rs6071578	0.433963	chr20	37440917	37434335	37551667
PPP1R16B	NM_015568	rs6071578	0.433963	chr20	37440917	37434335	37551667
BPI	NM_001725	rs6071578	0.433963	chr20	37440917	36932551	36965905
DHX35	NR_033905	rs6071578	0.433963	chr20	37440917	37590980	37668366
DHX35	NM_001190809	rs6071578	0.433963	chr20	37440917	37590980	37668366
SNHG17	NR_015366	rs6071578	0.433963	chr20	37440917	37049234	37064020
LBP	NM_004139	rs6071578	0.433963	chr20	37440917	36974813	37005653
SNHG17	NR_027241	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG11	NR_003239	rs6071578	0.433963	chr20	37440917	37075296	37079564
SNORA60	NR_002986	rs6071578	0.433963	chr20	37440917	37078011	37078147
SNORA71E	NR_002972	rs6071578	0.433963	chr20	37440917	37076725	37076861
SNORA71D	NR_003018	rs6071578	0.433963	chr20	37440917	37062504	37062642
SNORA71C	NR_003017	rs6071578	0.433963	chr20	37440917	37058309	37058447
SNORA71A	NR_002911	rs6071578	0.433963	chr20	37440917	37055948	37056086
SNORA71B	NR_002910	rs6071578	0.433963	chr20	37440917	37053842	37053978
SNHG17	NR_152761	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152756	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152755	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152764	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152763	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152762	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152760	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152759	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152758	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152757	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152754	rs6071578	0.433963	chr20	37440917	37049234	37064020
SNHG17	NR_152753	rs6071578	0.433963	chr20	37440917	37049234	37064020
RALGAPB	NM_001282918	rs6071578	0.433963	chr20	37440917	37101448	37207504
RALGAPB	NM_001282917	rs6071578	0.433963	chr20	37440917	37101448	37207504
ADIG	NR_130907	rs6071578	0.433963	chr20	37440917	37209837	37217106
MIR548O2	NR_039605	rs6071578	0.433963	chr20	37440917	37145205	37145275
RALGAPB	NM_020336	rs6071578	0.433963	chr20	37440917	37101448	37207504
ADIG	NM_001018082	rs6071578	0.433963	chr20	37440917	37209837	37217106
ARHGAP40	NM_001164431	rs6071578	0.433963	chr20	37440917	37230576	37279295
ACTR5	NM_024855	rs6071578	0.433963	chr20	37440917	37377096	37401089
FAM83D	NM_030919	rs6071578	0.433963	chr20	37440917	37554954	37581703
LINC01734	NR_027124	rs6071578	0.433963	chr20	37440917	37842423	37853391
EIF5	NM_183004	rs7148456	0.392344	chr14	104028269	103801197	103811361
EIF5	NM_001969	rs7148456	0.392344	chr14	104028269	103800338	103811361
MARK3	NM_001128921	rs7148456	0.392344	chr14	104028269	103851700	103970166
MARK3	NM_001128919	rs7148456	0.392344	chr14	104028269	103851700	103970166
MARK3	NM_001128918	rs7148456	0.392344	chr14	104028269	103851700	103970166
MARK3	NM_002376	rs7148456	0.392344	chr14	104028269	103851700	103970166
PPP1R13B	NM_015316	rs7148456	0.392344	chr14	104028269	104200087	104313927
TDRD9	NM_153046	rs7148456	0.392344	chr14	104028269	104394816	104519004
MARK3	NM_001128920	rs7148456	0.392344	chr14	104028269	103851700	103970166
LINC00605	NR_033938	rs7148456	0.392344	chr14	104028269	103653557	103655365
TNFAIP2	NM_006291	rs7148456	0.392344	chr14	104028269	103592663	103603776
LBHD2	NM_001330236	rs7148456	0.392344	chr14	104028269	103550546	103556362
LINC00677	NR_138038	rs7148456	0.392344	chr14	104028269	103587185	103589246
EXOC3L4	NM_001077594	rs7148456	0.392344	chr14	104028269	103566480	103576894
LOC105370687	NR_158216	rs7148456	0.392344	chr14	104028269	103799255	103800997
LOC105378183	NR_135269	rs7148456	0.392344	chr14	104028269	103783620	103784876
SNORA28	NR_002964	rs7148456	0.392344	chr14	104028269	103804185	103804311
TRMT61A	NM_152307	rs7148456	0.392344	chr14	104028269	103995508	104003410
BAG5	NM_004873	rs7148456	0.392344	chr14	104028269	104022880	104028655
APOPT1	NR_126432	rs7148456	0.392344	chr14	104028269	104029293	104057236
APOPT1	NM_001302654	rs7148456	0.392344	chr14	104028269	104029293	104041069
APOPT1	NM_001302653	rs7148456	0.392344	chr14	104028269	104029293	104057236
APOPT1	NM_001302652	rs7148456	0.392344	chr14	104028269	104029293	104057236
CKB	NM_001823	rs7148456	0.392344	chr14	104028269	103985994	103989196
APOPT1	NR_126431	rs7148456	0.392344	chr14	104028269	104029293	104057236
APOPT1	NM_032374	rs7148456	0.392344	chr14	104028269	104029293	104058510
BAG5	NM_001015049	rs7148456	0.392344	chr14	104028269	104022880	104028655
BAG5	NM_001015048	rs7148456	0.392344	chr14	104028269	104022880	104029151
CKB	NM_001362531	rs7148456	0.392344	chr14	104028269	103985994	103989196
ZFYVE21	NM_024071	rs7148456	0.392344	chr14	104028269	104182080	104200005
KLC1	NM_005552	rs7148456	0.392344	chr14	104028269	104095524	104152568
XRCC3	NM_001100119	rs7148456	0.392344	chr14	104028269	104163953	104181823
KLC1	NM_182923	rs7148456	0.392344	chr14	104028269	104095524	104167888
XRCC3	NM_001100118	rs7148456	0.392344	chr14	104028269	104163953	104181823
ZFYVE21	NM_001198953	rs7148456	0.392344	chr14	104028269	104182080	104200005
XRCC3	NM_005432	rs7148456	0.392344	chr14	104028269	104163953	104181823
KLC1	NM_001130107	rs7148456	0.392344	chr14	104028269	104095524	104167888
LINC00637	NR_038436	rs7148456	0.392344	chr14	104028269	104314057	104324386
RD3L	NM_001257268	rs7148456	0.392344	chr14	104028269	104406762	104408645
ATP5MPL	NM_004894	rs7148456	0.392344	chr14	104028269	104378624	104387903
ATP5MPL	NM_001127393	rs7148456	0.392344	chr14	104028269	104378624	104387903
ACSBG1	NM_015162	rs7170068	0.463451	chr15	78912942	78463186	78527049
ACSBG1	NM_001199377	rs7170068	0.463451	chr15	78912942	78463186	78527049
IREB2	NM_004136	rs7170068	0.463451	chr15	78912942	78730517	78793798
RASGRF1	NM_001145648	rs7170068	0.463451	chr15	78912942	79252288	79383215
MORF4L1	NM_006791	rs7170068	0.463451	chr15	78912942	79165122	79190081
IREB2	NM_001354994	rs7170068	0.463451	chr15	78912942	78729772	78793798
CHRNA3	NR_046313	rs7170068	0.463451	chr15	78912942	78885394	78913637
IREB2	NM_001320942	rs7170068	0.463451	chr15	78912942	78730763	78793798
IREB2	NM_001320941	rs7170068	0.463451	chr15	78912942	78730517	78793798
RASGRF1	NM_002891	rs7170068	0.463451	chr15	78912942	79252288	79383215
MORF4L1	NM_206839	rs7170068	0.463451	chr15	78912942	79165122	79190081
CHRNA3	NM_001166694	rs7170068	0.463451	chr15	78912942	78885394	78913637
CHRNA3	NM_000743	rs7170068	0.463451	chr15	78912942	78887646	78913637
MORF4L1	NM_001265605	rs7170068	0.463451	chr15	78912942	79165330	79190081
MORF4L1	NM_001265604	rs7170068	0.463451	chr15	78912942	79165330	79190081
MORF4L1	NM_001265603	rs7170068	0.463451	chr15	78912942	79165122	79190081
CIB2	NR_125435	rs7170068	0.463451	chr15	78912942	78396947	78423877
CIB2	NM_001301224	rs7170068	0.463451	chr15	78912942	78396947	78423877
CIB2	NM_001271889	rs7170068	0.463451	chr15	78912942	78396947	78423877
CIB2	NM_006383	rs7170068	0.463451	chr15	78912942	78396947	78423877
CIB2	NM_001271888	rs7170068	0.463451	chr15	78912942	78396947	78423877
IDH3A	NM_005530	rs7170068	0.463451	chr15	78912942	78441718	78462884
DNAJA4	NM_001130183	rs7170068	0.463451	chr15	78912942	78558559	78574538
WDR61	NM_001303247	rs7170068	0.463451	chr15	78912942	78575577	78592068
DNAJA4	NM_018602	rs7170068	0.463451	chr15	78912942	78556486	78574538
DNAJA4	NM_001130182	rs7170068	0.463451	chr15	78912942	78556988	78574538
WDR61	NM_001303248	rs7170068	0.463451	chr15	78912942	78575577	78592068
CRABP1	NM_004378	rs7170068	0.463451	chr15	78912942	78632665	78640572
WDR61	NM_025234	rs7170068	0.463451	chr15	78912942	78575577	78592068
IREB2	NM_001320943	rs7170068	0.463451	chr15	78912942	78730517	78766164
PSMA4	NM_001330676	rs7170068	0.463451	chr15	78912942	78833027	78841604
PSMA4	NM_002789	rs7170068	0.463451	chr15	78912942	78832746	78841604
PSMA4	NM_001330673	rs7170068	0.463451	chr15	78912942	78832746	78841604
PSMA4	NM_001330675	rs7170068	0.463451	chr15	78912942	78832746	78841604
HYKK	NM_001013619	rs7170068	0.463451	chr15	78912942	78799905	78828987
CHRNA5	NM_001307945	rs7170068	0.463451	chr15	78912942	78857861	78887611
PSMA4	NM_001102668	rs7170068	0.463451	chr15	78912942	78832746	78841604
HYKK	NM_001083612	rs7170068	0.463451	chr15	78912942	78799905	78829715
PSMA4	NM_001102667	rs7170068	0.463451	chr15	78912942	78832746	78841604
CHRNA5	NM_000745	rs7170068	0.463451	chr15	78912942	78857861	78887611
CHRNB4	NM_001256567	rs7170068	0.463451	chr15	78912942	78916452	78933587
CHRNB4	NM_000750	rs7170068	0.463451	chr15	78912942	78916452	78933587
ADAMTS7	NM_014272	rs7170068	0.463451	chr15	78912942	79051544	79103805
